question,answer,converted_question,일치여부,의견
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '예적금' AND curr_cd = 'KRW ' AND note1 LIKE '%웹케시%' AND trsc_dt BETWEEN '20231231' AND '20240131'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW ""
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%웹케시%""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20231231"", ""20240131""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.note1 LIKE :note1_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 테이블과 필드를 참조하며, 동일한 조건을 사용하여 데이터를 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND bank_nm = '기업은행' AND trsc_dt BETWEEN '20231220' AND '20240120'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""기업은행""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20231220"", ""20240120""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.bank_nm = :bank_nm_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 조회하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND in_out_dv = '입금' AND trsc_dt BETWEEN '20240819' AND '20240919'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""입금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240819"", ""20240919""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, 선택된 컬럼과 WHERE 절의 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 리터럴 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20231213' AND '20240113'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20231213"", ""20240113""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, 선택된 컬럼과 WHERE 절의 조건이 일치합니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND acct_dv LIKE '%정기적금%'  AND trsc_dt BETWEEN '20240617' AND '20240717'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""acct_dv"",
            ""op"": ""like"",
            ""value"": ""%정기적금%""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240617"", ""20240717""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 조회하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가집니다. 따라서 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND acct_no LIKE '%12065128558451%'  AND trsc_dt BETWEEN '20240530' AND '20240630'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""acct_no"",
            ""op"": ""like"",
            ""value"": ""%12065128558451%""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240530"", ""20240630""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.acct_no LIKE :acct_no_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 테이블과 필드를 참조하며, 동일한 조건을 사용하여 데이터를 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, COUNT(*) AS in_cnt FROM aicfo_get_all_trsc WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND in_out_dv = '입금'  AND trsc_dt BETWEEN '20240112' AND '20240212' GROUP BY curr_cd, bank_nm, acct_no ORDER BY in_cnt DESC ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        {
            ""func"": ""count"",
            ""column"": ""*"",
            ""label"": ""in_cnt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""입금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240112"", ""20240212""]
        }
    ],
    ""group_by"": [
        ""curr_cd"",
        ""bank_nm"",
        ""acct_no""
    ],
    ""order_by"": [
        {
            ""column"": ""in_cnt"",
            ""direction"": ""desc""
        }
    ]
}",Error: Column '*' not found in Transaction,아니오,"변환된 SQL에서 ""COUNT(*)""를 사용한 부분이 SQLAlchemy에서 적절하게 변환되지 않아 오류가 발생했습니다. 원본 SQL 쿼리는 정상적으로 작동하지만, 변환된 쿼리는 컬럼을 찾지 못하는 오류가 발생하여 동일한 동작을 하지 않습니다."
"SELECT bank_nm, acct_no, curr_cd, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv='예적금' and curr_cd = 'USD' AND trsc_dt BETWEEN '20241118' AND '20241218'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""curr_cd"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""USD""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20241118"", ""20241218""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.curr_cd, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 테이블(aicfo_get_all_trsc)에서 동일한 컬럼을 선택하고, 동일한 조건(view_dv, curr_cd, trsc_dt)으로 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :trsc_dt_1, :trsc_dt_2)는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 수행합니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, loan_trsc_amt, loan_intr_amt, trsc_bal, intr_rate FROM aicfo_get_all_trsc WHERE view_dv = '대출' AND curr_cd = 'KRW' AND trsc_dt BETWEEN ' 20241201' AND ' 20241231'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""loan_trsc_amt"",
        ""loan_intr_amt"",
        ""trsc_bal"",
        ""intr_rate""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""대출""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20241201"", ""20241231""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.loan_trsc_amt, aicfo_get_all_trsc.loan_intr_amt, aicfo_get_all_trsc.trsc_bal, aicfo_get_all_trsc.intr_rate 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 테이블(aicfo_get_all_trsc)에서 동일한 조건(view_dv, curr_cd, trsc_dt)으로 데이터를 선택하고 있으며, 선택하는 컬럼도 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, loan_trsc_amt, loan_intr_amt, trsc_bal, intr_rate FROM aicfo_get_all_trsc WHERE view_dv = '대출' AND curr_cd = 'KRW' AND trsc_dt BETWEEN '20240827' AND '20240927' AND note1 LIKE '%웹케시%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""loan_trsc_amt"",
        ""loan_intr_amt"",
        ""trsc_bal"",
        ""intr_rate""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""대출""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240827"", ""20240927""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%웹케시%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.loan_trsc_amt, aicfo_get_all_trsc.loan_intr_amt, aicfo_get_all_trsc.trsc_bal, aicfo_get_all_trsc.intr_rate 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, 선택된 컬럼과 WHERE 절의 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, loan_trsc_amt, loan_intr_amt, trsc_bal, intr_rate FROM aicfo_get_all_trsc WHERE view_dv = '대출' AND curr_cd = 'KRW' AND trsc_dt  AND bank_nm = '기업은행'  BETWEEN '20241119' AND '20241219'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""loan_trsc_amt"",
        ""loan_intr_amt"",
        ""trsc_bal"",
        ""intr_rate""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""대출""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20241119"", ""20241219""]
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""기업은행""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.loan_trsc_amt, aicfo_get_all_trsc.loan_intr_amt, aicfo_get_all_trsc.trsc_bal, aicfo_get_all_trsc.intr_rate 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.bank_nm = :bank_nm_1",아니오,"원본 SQL 쿼리에서 `trsc_dt` 조건이 잘못 작성되어 있습니다. `trsc_dt`가 `BETWEEN` 절에 포함되어야 하는데, 원본 쿼리에서는 `trsc_dt`가 단독으로 존재하고 있습니다. 이로 인해 두 쿼리는 동일한 동작을 하지 않습니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, loan_trsc_amt, loan_intr_amt, trsc_bal, intr_rate FROM aicfo_get_all_trsc WHERE view_dv = '대출' AND curr_cd = 'KRW' AND acct_no LIKE '%120301230%'  AND trsc_dt BETWEEN '20240809' AND '20240909'    ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""loan_trsc_amt"",
        ""loan_intr_amt"",
        ""trsc_bal"",
        ""intr_rate""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""대출""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""acct_no"",
            ""op"": ""like"",
            ""value"": ""%120301230%""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240809"", ""20240909""]
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.loan_trsc_amt, aicfo_get_all_trsc.loan_intr_amt, aicfo_get_all_trsc.trsc_bal, aicfo_get_all_trsc.intr_rate 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.acct_no LIKE :acct_no_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2",예,"두 쿼리는 동일한 테이블과 필드를 참조하며, 동일한 조건을 사용하여 데이터를 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
