question,answer,converted_question,일치여부,의견
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20240116'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240116""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('수시', 'KRW', '20240116')과 동일한 역할을 하므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND acct_bal_amt >= POWER(10,8) AND reg_dt = '20230309'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_bal_amt"",""op"":""ge"",""value"":100000000},{""column"":""reg_dt"",""op"":""eq"",""value"":""20230309""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_bal_amt >= :acct_bal_amt_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT acct_no, reg_dt, intr_rate FROM aicfo_get_all_amt WHERE view_dv = '대출' AND curr_cd = 'KRW' AND reg_dt IN ('20250218', '20250219') AND acct_no LIKE '%1512% ORDER BY reg_dt","{""select"":[""acct_no"",""reg_dt"",""intr_rate""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""대출""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""in"",""value"":[""20250218"",""20250219""]},{""column"":""acct_no"",""op"":""like"",""value"":""%1512%""}],""order_by"":[{""column"":""reg_dt"",""direction"":""asc""}]}","SELECT aicfo_get_all_amt.acct_no, aicfo_get_all_amt.reg_dt, aicfo_get_all_amt.intr_rate 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt IN (__[POSTCOMPILE_reg_dt_1]) AND aicfo_get_all_amt.acct_no LIKE :acct_no_1 ORDER BY aicfo_get_all_amt.reg_dt ASC",아니오,"변환된 SQL 쿼리에서 `acct_no LIKE '%1512%` 부분이 `acct_no LIKE :acct_no_1`로 변경되었고, `ORDER BY` 절에서 정렬 방향이 명시되지 않아 기본적으로 오름차순으로 처리되지만 원본 SQL에서는 정렬 방향이 명시되지 않았습니다. 또한, 원본 SQL 쿼리에서 `LIKE` 조건의 패턴이 누락되어 있습니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND acct_dv LIKE '%적금%' AND open_dt BETWEEN '20231201' AND '20231231' AND reg_dt = '20240928'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_dv"",""op"":""like"",""value"":""%적금%""},{""column"":""open_dt"",""op"":""between"",""value"":[""20231201"",""20231231""]},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240928""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_amt.open_dt BETWEEN :open_dt_1 AND :open_dt_2 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건을 사용하여 데이터를 선택하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, deposit_amt, total_appr_amt, acct_bal_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND reg_dt = '20240302'","{""select"":[""bank_nm"",""acct_no"",""deposit_amt"",""total_appr_amt"",""acct_bal_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""증권""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240302""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.deposit_amt, aicfo_get_all_amt.total_appr_amt, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, reg_dt)을 사용하여 동일한 컬럼(bank_nm, acct_no, deposit_amt, total_appr_amt, acct_bal_amt, acct_bal_upd_dtm)을 선택하고 있으며, 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 결과가 일치합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND due_dt = '' AND reg_dt = '20250614'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""due_dt"",""op"":""eq"",""value"":""""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250614""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.due_dt = :due_dt_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20231205' AND acct_dv LIKE '%예금%'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20231205""},{""column"":""acct_dv"",""op"":""like"",""value"":""%예금%""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 조회하고 있으며, 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1, :acct_dv_1)는 원본 SQL의 상수 값('수시', 'KRW', '20231205', '%예금%')과 동일한 의미를 가지므로 결과가 일치합니다."
"SELECT bank_nm, SUM(acct_bal_amt) AS total_acct_bal_amt, SUM(real_amt) AS total_real_amt FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND reg_dt = '20240615' GROUP BY bank_nm","{""select"":[""bank_nm"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""},{""func"":""sum"",""column"":""real_amt"",""label"":""total_real_amt""}],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240615""}],""group_by"":[""bank_nm""]}","SELECT aicfo_get_all_amt.bank_nm, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt, sum(aicfo_get_all_amt.real_amt) AS total_real_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm",예,"두 쿼리는 동일한 조건과 집계 함수를 사용하여 같은 결과를 생성합니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 하드코딩된 값과 동일한 의미를 가지므로, 결과적으로 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND due_dt BETWEEN '20220921' AND '20221109' AND reg_dt = '20221109'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""due_dt"",""op"":""between"",""value"":[""20220921"",""20221109""]},{""column"":""reg_dt"",""op"":""eq"",""value"":""20221109""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.due_dt BETWEEN :due_dt_1 AND :due_dt_2 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블과 동일한 조건을 사용하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 결과가 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, curr_cd, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd <> 'KRW' AND reg_dt = '20231120'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""curr_cd"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""ne"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20231120""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.curr_cd, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd != :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 동일한 컬럼을 선택하고 있으며, 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('수시', 'KRW', '20231120')과 동일한 의미를 가지므로 결과가 일치합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND reg_dt = '20220822'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20220822""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('예적금', 'KRW', '20220822')과 동일한 역할을 하므로, 결과적으로 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_no, acct_dv, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND acct_bal_amt BETWEEN (35 * POWER(10, 10) * 0.9) AND (35 * POWER(10, 10) * 1.1) AND reg_dt = '20211214'","{""select"":[""bank_nm"",""acct_no"",""acct_dv"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_bal_amt"",""op"":""between"",""value"":[315000000000,385000000000]},{""column"":""reg_dt"",""op"":""eq"",""value"":""20211214""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_bal_amt BETWEEN :acct_bal_amt_1 AND :acct_bal_amt_2 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, SELECT 절의 컬럼과 WHERE 절의 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND AND reg_dt = '20190605'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20190605""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",아니오,"변환된 SQL 쿼리에서 `AND`가 두 번 사용되어 있는 원본 SQL 쿼리의 문법 오류가 수정되지 않았습니다. 원본 SQL 쿼리의 `AND AND` 부분은 잘못된 구문이며, 이로 인해 두 쿼리가 동일한 동작을 하지 않습니다."
"SELECT bank_nm, acct_no, deposit_amt, total_appr_amt, acct_bal_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND reg_dt = '20230213'","{""select"":[""bank_nm"",""acct_no"",""deposit_amt"",""total_appr_amt"",""acct_bal_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""증권""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20230213""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.deposit_amt, aicfo_get_all_amt.total_appr_amt, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건(view_dv, curr_cd, reg_dt)을 사용하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('증권', 'KRW', '20230213')과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_no, acct_dv, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '대출' AND curr_cd = 'KRW' AND acct_bal_amt = 5 * POWER(10, 7) AND reg_dt = '20181121'","{""select"":[""bank_nm"",""acct_no"",""acct_dv"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""대출""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_bal_amt"",""op"":""eq"",""value"":50000000},{""column"":""reg_dt"",""op"":""eq"",""value"":""20181121""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_bal_amt = :acct_bal_amt_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_no, deposit_amt, total_appr_amt, acct_bal_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND reg_dt = '20210509' AND acct_bal_amt = 7 * POWER(10, 7)","{""select"":[""bank_nm"",""acct_no"",""deposit_amt"",""total_appr_amt"",""acct_bal_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""증권""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20210509""},{""column"":""acct_bal_amt"",""op"":""eq"",""value"":70000000}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.deposit_amt, aicfo_get_all_amt.total_appr_amt, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.acct_bal_amt = :acct_bal_amt_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 갖습니다. 따라서 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20171219' AND acct_dv = '웹케시글로벌' AND acct_no LIKE '%1005203820982%'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20171219""},{""column"":""acct_dv"",""op"":""eq"",""value"":""웹케시글로벌""},{""column"":""acct_no"",""op"":""like"",""value"":""%1005203820982%""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.acct_dv = :acct_dv_1 AND aicfo_get_all_amt.acct_no LIKE :acct_no_1",예,"두 쿼리는 동일한 테이블과 필드를 참조하며, 조건절도 동일한 값을 기준으로 필터링하고 있습니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20191125' ORDER BY acct_bal_amt DESC LIMIT 1","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20191125""}],""order_by"":[{""column"":""acct_bal_amt"",""direction"":""desc""}],""limit"":1}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 ORDER BY aicfo_get_all_amt.acct_bal_amt DESC",아니오,"변환된 SQL 쿼리는 LIMIT 1이 누락되어 있어 결과의 개수가 다를 수 있습니다. 원본 SQL은 조건에 맞는 결과 중에서 가장 높은 acct_bal_amt를 가진 한 개의 행만을 반환하지만, 변환된 SQL은 LIMIT이 없으므로 모든 결과를 반환할 수 있습니다."
